gene	SRR14872404	SRR14872403	SRR14872402	SRR14872401
ENSG00000115165	7.900950038787473	7.7283049776053465	7.817224483394562	7.8524410398432885
ENSG00000115170	10.281784100239484	10.320896144573268	10.269253987541905	10.374076524398891
ENSG00000115183	11.134346834605791	11.148485746267939	10.875997175568008	10.9431446557027
ENSG00000115194	10.065646731463142	10.124711858060806	9.851732941637728	9.810034059060285
ENSG00000115204	10.918800581261213	10.860600531131947	10.959973276625597	10.969405252152916
ENSG00000115207	12.453700472482565	12.446617193846487	12.21963904008698	12.195704094797643
ENSG00000115211	10.990276548132991	10.998916919344586	10.893653122649955	10.837713763905004
ENSG00000115216	11.878234933853014	11.860643566212971	11.88226322565221	11.883763355683264
ENSG00000115221	7.701723993035714	7.911668534131659	7.754452970865859	7.729340256991707
ENSG00000115232	10.392701363851483	10.380913526467408	10.158917881399564	10.310841092907516
ENSG00000115233	11.199087156331146	11.137718126442119	11.236915984186876	11.27925228232153
ENSG00000115234	11.661961636471645	11.581172346278256	11.625853878326676	11.543846435244378
ENSG00000115239	10.33434622669741	10.401428480414177	10.864362641831216	10.959250490340454
ENSG00000115241	13.22884921043274	13.141762417066541	13.229722184032319	13.21957165175152
ENSG00000115252	8.278557986131634	8.257267245124023	8.375195050415027	8.303183113173937
ENSG00000115255	8.701734376604218	8.75750183576412	8.9641887719697	8.963786029324888
ENSG00000115257	8.483885868248509	8.517617958132783	8.606879651910267	8.692401786362804
ENSG00000115266	11.423684839869518	11.497680342220704	11.152999017479278	11.11491381695073
ENSG00000115268	14.621698250780092	14.536308306596386	14.665265294434652	14.494884105171934
ENSG00000115271	8.886606087889351	8.856665462016135	8.657530352062897	8.730531173065291
ENSG00000115274	9.508315042377152	9.411494849588479	9.50534186301908	9.470568022769003
ENSG00000115275	10.905894162543461	10.912201650056193	10.856552804298545	10.773622101813844
ENSG00000115282	10.56414137574335	10.61194291200314	10.489132588257048	10.523602950350297
ENSG00000115286	11.995332986768924	11.958141807867928	12.102695957468681	12.073119020449198
ENSG00000115289	10.921066031364521	10.88359786465837	11.398226865971637	11.361702775282435
ENSG00000115290	9.387983082198431	9.384166288746947	9.637692517109274	9.652303225682717
ENSG00000115295	10.591094946737186	10.589640330314682	10.45828597875596	10.508649712431561
ENSG00000115297	11.81952343446555	11.77530059188279	11.510388050098188	11.521938878726678
ENSG00000115306	13.376633734388362	13.367451211574059	13.231966580785363	13.28498047675821
ENSG00000115307	12.586821301347449	12.536637086122996	12.544474257824385	12.52400933188397
ENSG00000115310	12.99601477032106	13.002799646338461	13.027675293075184	13.034403429177503
ENSG00000115317	10.330903498982021	10.269993948162409	10.448897410079953	10.41110968710722
ENSG00000115318	9.854934905069427	9.897090641533362	9.9273082031457065	9.919038961013847
ENSG00000115325	9.323161370489023	9.391054916066915	9.406503428054807	9.371251327881902
ENSG00000115350	8.922043775552625	8.863915211529592	8.787439477501717	8.692401786362804
ENSG00000115353	7.701723993035714	7.753224834095593	7.72940419571524	7.700897852632935
ENSG00000115355	12.574739602308735	12.628349078726893	12.518707317046996	12.67921149183346
ENSG00000115361	8.450309860155366	8.389238273515828	8.485441780502034	8.495947728525953
ENSG00000115363	8.107664039149563	8.083271620644776	8.066438314056153	8.132461904364677
ENSG00000115364	11.071281038920592	11.185236560542574	11.366842377214967	11.380780683393157
ENSG00000115365	12.85274277453865	12.799518684906001	12.861512591603333	12.910652458215653
ENSG00000115368	11.371309296522126	11.341191235716522	11.412605099213314	11.373724301670043
ENSG00000115392	10.868021425793899	10.969881467215538	10.456205086384546	10.563678094538501
ENSG00000115414	11.24728311513307	11.239532838716647	11.57473530949513	11.627360589757386
ENSG00000115415	11.09283797416803	11.068676374598544	11.246471519415032	11.349025721714254
ENSG00000115419	11.487454387829677	11.54051445282187	11.328022898255751	11.363348042073865
ENSG00000115421	10.539629556240437	10.507668837421294	10.565323048667674	10.633229987431744
ENSG00000115423	9.8982228756678	9.909430615813204	9.62620697041128	9.748491873026335
ENSG00000115425	9.293215467896205	9.237601691256879	9.457989392354259	9.489950085722999
ENSG00000115446	9.5231066254565	9.519360245881181	9.216609127974216	9.252947307502609
ENSG00000115457	13.523165632170166	13.475125170506209	13.282501881776815	13.202592511037215
ENSG00000115459	9.337863821246808	9.29092662769528	9.26115764568084	9.340322767785354
ENSG00000115461	12.340701931439824	12.387754141619734	12.242998258426015	12.23265535525845
ENSG00000115464	12.265142006601039	12.289854238293287	12.248631332290916	12.342573903352836
ENSG00000115468	8.241795766686113	8.326222066238925	8.399699268447465	8.289343712169067
ENSG00000115474	7.701723993035714	7.7283049776053465	7.754452970865859	7.777005268737244
ENSG00000115484	13.724942136508627	13.709719301845603	13.84678047493136	13.856145494853916
ENSG00000115486	10.102766505260528	10.14422000796886	10.279934943150028	10.236065870201353
ENSG00000115504	10.862527366470552	10.924813456489439	10.916356711739125	11.021209072190063
ENSG00000115507	9.66610456057662	9.694982521004109	9.39732886407179	9.50693309815206
ENSG00000115514	10.057258668772281	10.068558424021003	10.11297512929991	10.057889443505884
ENSG00000115520	9.420305203151539	9.475174312492673	9.50534186301908	9.504822606238672
ENSG00000115523	8.135186256923063	8.227637694413627	7.95388879464952	8.141314248024722
ENSG00000115524	13.80605514423988	13.78182574063797	13.88635111492235	13.981035350133853
ENSG00000115525	10.086393509474513	10.08618759712995	10.031845815461976	10.104320572511993
ENSG00000115526	10.132283016181585	10.201131459127318	10.239143425914653	10.15182009778947
