gene	SRR20648572	SRR20648573	SRR20648574	SRR20648575	SRR20648576	SRR20648577	SRR20648578	SRR20648579
ENSG00000166681	11.450915337033187	11.26399014518258	11.398714894426478	11.338652939794109	11.868377312501972	10.804410771363948	11.303460370420924	11.260616569108368
ENSG00000166682	7.586177460796788	7.718848572437004	7.5207766102808185	7.472903259107944	5.730589963133181	6.271948605258104	7.431020748359746	7.268633523407368
ENSG00000166685	9.567009156140514	9.388269914372337	9.770356076020969	9.675557642052281	8.725767950961659	8.577110577339695	9.695709236630206	9.828536131339494
ENSG00000166689	7.483544911847671	7.420419057252997	6.629776289608833	6.96254210373424	6.682735879807561	6.90413574832941	6.154152707222879	6.286757737042725
ENSG00000166704	8.390269764504222	8.332446574436005	8.758006567253275	8.732793644154716	9.841055189423168	9.446371060816778	8.833689581843966	8.642009067544382
ENSG00000166707	5.465489483050582	5.598825755664869	5.730796950415845	5.606446227174622	5.1038117357700505	5.354782418894907	5.868016700469827	5.794672738299872
ENSG00000166710	12.380904534244118	12.200534354918856	12.529203169075778	12.524212163316633	13.162011935514439	12.379903018449486	12.790867344579798	12.822700092238579
ENSG00000166716	10.311924606990882	10.073287436621145	10.168353254852628	10.169817594282849	9.595472543461277	9.811494503121825	10.110637049696951	10.146022430393193
ENSG00000166734	11.998602213044867	11.994332631443957	12.335562778926835	12.61358412361167	13.436167821584261	13.6624389667608	13.103620119210063	12.680734171283204
ENSG00000166747	11.548588596924038	11.514689484411432	11.60816866669324	11.698810727021483	12.895784027049054	12.288573049550335	11.506137416132296	11.370898277228708
ENSG00000166750	11.438170625860849	11.287948932092522	12.975781988445222	13.120245418784785	11.33894802714148	11.405702738681319	13.393648293314621	13.08021220934146
ENSG00000166762	6.450101738193374	7.121588857057405	6.298929182515247	6.250898290318024	7.296760878193445	6.977469966988952	6.20868570488254	6.3639851812984025
ENSG00000166770	8.316571405670832	8.21737208017398	8.68886819052847	8.93604196882681	9.062737384340036	8.369577133059485	8.750589180504361	8.975480913517925
ENSG00000166780	6.143366621598712	6.443450441167615	6.866230461256868	6.9828140145215505	5.388453572537517	5.706767432340681	7.526924445748163	7.0872472888151625
ENSG00000166783	10.854488558460023	10.900156608038035	10.936738067774705	11.05937780066944	10.904740255251175	10.542394566350811	10.748455240492177	10.822530062612781
ENSG00000166788	9.13321119635134	9.153421092151042	8.625930436163593	8.762387194368284	10.10373249095267	9.54124697466856	8.391703468430135	8.223096477880093
ENSG00000166793	3.7606177422305858	4.429922728330056	4.034783394315001	4.190060889752304	1.9219144989347916	3.0628130186283755	4.809546652130102	4.776178290866284
ENSG00000166794	13.384276371992966	13.278038321359762	13.55650049065476	13.391834916106676	12.153830634190061	12.66272640207582	13.159621089901654	13.19438416582301
ENSG00000166797	10.568190906619499	10.290197855575009	10.383379626216819	10.352133466345718	11.768026774445682	11.226462718070206	10.535375120728094	10.463018243531586
ENSG00000166801	11.510396077331924	11.291640351857515	10.843697273889306	10.827075446768589	12.385366930688377	11.654391598923626	10.942123625795517	10.820822793658136
ENSG00000166803	11.118025060352391	10.767086004241852	10.057063576046998	10.235647932018539	12.271171703727253	12.152834200954185	10.530935477695268	9.833624724437106
ENSG00000166813	8.56458842176505	8.569863510864801	8.85724242735542	8.94639263486561	6.62955509455181	7.754312964153944	8.825011525768206	8.594833379242793
ENSG00000166816	5.436267503763064	5.392729654871229	5.911292890299718	6.706249617841508	3.6587204974948206	4.061963091744883	6.913462026966281	6.866490239906166
ENSG00000166819	3.2630581307408306	3.8921684169776043	3.4102845566262454	3.8604230832231896	2.7355721155082593	1.9219144989347916	3.2860753439494483	4.030129659118656
ENSG00000166821	6.5484185326719375	6.756368580459285	6.877092018308146	7.108051947248947	7.1660239230057625	6.711204832362098	6.9670787389935445	6.589662756810485
ENSG00000166822	9.841820404366162	9.915451608832038	9.602351303274927	10.085702554968424	10.878425175640775	11.28174335958129	10.258673844879306	9.75355563684432
ENSG00000166823	3.7606177422305858	4.297199893432928	3.264054679724886	3.6566503194292928	3.6587204974948206	4.17093638246418	4.293850824838042	3.688171444508304
ENSG00000166831	8.20060056759967	8.10195825089414	8.08141389100103	8.138080610965874	7.202871929625845	7.614272266898244	8.302822804902602	8.342152979566954
ENSG00000166833	14.589593816203259	14.483160576582165	14.413161369895986	14.40581373150119	14.073222481637522	14.066042835564028	14.438467557425584	14.486697712874005
ENSG00000166839	4.8162217963387874	4.607456301386732	4.67304054657736	4.512132074555972	4.93656519206364	5.440869955435637	3.889232562569769	4.030129659118656
ENSG00000166840	4.325697004871808	3.983898420842019	3.4102845566262454	4.1151533826700755	5.430792003636466	4.365193919385862	3.7904428332938234	2.680113950725503
ENSG00000166845	9.622783440763666	9.71482493210635	9.343416970786224	10.130643980635833	10.84484162333557	11.061887255988548	10.355250474803334	9.628357361329622
ENSG00000166847	12.501757837086286	12.340756816767485	12.79611589257023	12.772539950358262	12.601303267666157	12.196832091880877	12.798090275308672	12.896283982758833
ENSG00000166848	9.851465200378314	9.768792877658	10.22571896336828	10.294559782523761	10.922327410311105	10.202260512102043	10.305172636495723	10.28128625367989
ENSG00000166851	11.996430465294882	11.732868305473705	10.747199953864671	10.661046459550139	10.8925822064519	11.382962273749817	10.736165741235094	10.603696604392393
ENSG00000166855	11.174551418750092	10.895312476627055	11.301885786649303	11.168395335299826	12.196679018226341	11.747393972266334	11.449866859880537	11.362121190592449
ENSG00000166860	9.826532804876013	9.675001660109409	9.745407194816844	9.867510662366323	9.482703204695161	9.509486655562467	9.642376013117516	9.610680489720377
ENSG00000166862	3.4091957371070576	3.6857962064330825	5.467422582953442	4.864242664682152	3.9357645704664335	3.9430179650889903	5.356573429435407	5.517815948987338
ENSG00000166866	2.61034376157401	3.1155831807986503	3.4102845566262454	1.9219144989347916	2.7355721155082593	2.7388786571413646	3.2860753439494483	3.9260999607699425
ENSG00000166869	5.067380321253408	5.224738918912184	5.03034228564389	5.180955460886833	4.93656519206364	4.452714111996722	5.419918410579299	5.129758488602961
ENSG00000166881	11.911383689270924	11.903858657787161	11.651469671474972	11.906557488857631	13.2082105159253	12.65911241332931	11.85554948318852	11.739539664726898
ENSG00000166886	9.913290013541705	9.642332109497973	9.919509089402275	9.848321248363002	8.0959424537173	8.724857032875798	10.131900764518067	10.228177472422905
ENSG00000166887	10.684529283310532	10.72792089134362	11.051337968984004	11.015813772496635	9.881367346435164	9.997349211894651	10.960067876271907	11.042108916666333
ENSG00000166888	11.957407500687038	11.760149428367184	11.938813373774492	11.795011562039607	10.077533771793993	10.585212671880157	11.82105510354829	12.099188040045581
ENSG00000166889	11.473397433462718	11.165116504299963	10.965617468064012	10.880003423963311	12.39931536494383	11.888460276903656	10.947463748316526	10.919044629666095
ENSG00000166896	7.0859140413807005	7.04361253003513	6.466672162725128	6.482347632604936	7.966272808532059	7.858860989707535	6.468986308864736	6.401095775688663
ENSG00000166897	2.61034376157401	1.9219144989347916	4.817973295732452	4.864242664682152	2.7355721155082593	3.498181199534863	4.901994353181215	5.037499730537536
ENSG00000166900	10.087799740728961	9.774834036017493	9.709434118126149	9.7244902145325	10.679412880834823	10.160397776201945	9.849096223224898	10.129566484134735
ENSG00000166902	10.037988950863573	9.9263476458028	9.92605448056626	9.826073313141771	9.302160610762744	9.531548831618576	9.807119745329521	9.653514199403308
ENSG00000166908	10.214923894899723	10.119119748411428	10.64219330223235	10.609875335203153	10.123073957186975	9.99382205568639	10.575591274800352	10.757083043354195
ENSG00000166912	9.356711986540239	9.180979403857902	8.870877688550992	8.979528393457116	10.213067641694556	9.868459605552355	9.189676758182403	9.167731948209699
ENSG00000166913	12.634967498430187	12.492345604466339	12.767974005503891	12.808976791290602	13.74019766449344	12.977301928738841	12.734256375794292	12.842608199886623
ENSG00000166920	7.592766655139381	7.634957774045599	9.419610964865889	9.608706747195637	8.437257130329424	8.208471348595708	10.13072763341503	10.070445924919827
ENSG00000166922	3.654623596115137	4.149853201696531	3.8595591836576544	4.32826919706468	5.388453572537517	5.059799381657831	3.683099505731386	3.9260999607699425
ENSG00000166923	3.5383694466493383	3.2882573111128117	2.8874266771220665	1.9219144989347916	1.9219144989347916	3.498181199534863	3.113645914726882	1.9219144989347916
ENSG00000166924	6.196370695451482	6.082484739188604	6.052474024884791	6.217016054306226	4.746568012759509	5.354782418894907	5.75017571826142	5.037499730537536
ENSG00000166925	10.162756526415203	10.004260896280693	10.352612865991226	10.213322461658615	8.799753714401849	9.412426159402726	10.416220451220749	10.63900421956577
ENSG00000166927	3.4091957371070576	3.1155831807986503	3.094102428390186	2.6112269923567433	2.7355721155082593	2.7388786571413646	1.9219144989347916	2.680113950725503
ENSG00000166938	9.896084688759627	9.764245349075336	9.946802375549638	9.976315059908117	10.184200744073252	9.73115774083864	9.873146981984508	9.898193161513337
ENSG00000166946	9.684212278113215	9.647279955833685	10.160603218751803	10.222932856053786	10.162554584717778	9.66837917108597	10.245727860564644	10.190331696918433
ENSG00000166949	6.938436894660128	6.896088364135941	7.040580312067049	6.972713729845399	6.734020828775784	6.384213827328036	7.616843598066662	8.07050838756562
ENSG00000166963	9.699550793053836	9.180979403857902	10.315204128091551	9.856576557447609	8.546356635807266	8.256366752728368	10.299963536131154	11.297912588043108
ENSG00000166965	8.312586233763932	8.680199272189617	8.29068171894406	8.52749857130447	7.308078259229686	7.711993413200625	8.368001375162711	8.228258418373827
ENSG00000166971	7.811904839879271	7.545882007603719	7.42045998254412	7.798506262045441	7.937422271440977	7.811548073895582	8.053227917100866	7.54179385831951
ENSG00000166974	10.83030605292787	10.558799586380202	10.651702557568955	10.60498366485503	10.97472543391656	10.38838564417052	10.756843950484463	10.851248719265508
ENSG00000166979	9.464791803071233	9.370427655920206	9.867409511552893	9.773271600089325	8.678612372055742	9.064527758316448	9.583569410746927	9.531474372767171
ENSG00000166986	12.101490206983286	12.017764079031965	11.908726135494112	11.947065217760182	11.286304825207962	11.683146191363278	11.777868477181553	11.583669255089202
ENSG00000166987	10.053591155894082	9.830997469598627	10.24992091790632	9.914396339721115	8.713059461682976	9.374954146103807	10.008317352422853	10.233320525788734
ENSG00000166997	8.036325737951042	8.022931044947144	8.13664574693791	8.263428872326847	6.4157788953889074	6.873723281961249	8.327611217193946	8.482684155541767
ENSG00000167004	14.02678152146527	13.961701140639084	14.188715534552784	14.156665356241676	14.572107490837315	13.769968255061837	14.05185569441073	14.361350815989464
ENSG00000167005	11.833575287181826	11.776048005152854	11.092069931299555	11.522826965575492	13.786168019951798	13.714261213627685	11.572875303215731	10.664929180893317
ENSG00000167011	4.671339088502106	5.259969400084876	5.214765295164933	4.991528384483961	4.526307854220672	4.685907266937603	5.75017571826142	6.162521117112323
ENSG00000167034	6.360122485514384	6.412726458075823	6.108966678460786	6.592064110157254	6.213615114884915	6.405651166531841	6.512947681335271	5.73762376037421
ENSG00000167037	6.2474865196387475	6.412726458075823	5.681871005594208	5.847539280338475	5.050245785205934	5.741006832843391	5.323807622083131	5.766432965960918
ENSG00000167046	2.8866862607683226	3.1155831807986503	3.6558575747463546	3.410984076010733	3.058304564007137	2.7388786571413646	3.2860753439494483	4.126419071767136
ENSG00000167065	6.0883285610902815	6.022620240273951	6.249564071258575	6.332262509994668	4.994557025837878	5.214976250712205	6.3284078123208385	6.589662756810485
ENSG00000167074	8.12080093613509	8.135215955087295	7.690365370769501	7.763803285962341	7.089373949560887	7.595770554353699	7.987337301702454	7.993774545812047
ENSG00000167077	4.509437072826887	5.074306353760944	5.496062542230767	5.283489491685359	4.356922340016198	4.612492616523784	5.700176439602519	4.938752674935626
ENSG00000167080	6.907038450359127	7.274476588264795	6.346653549727835	6.551895043598236	8.823595722893176	8.183913666420686	5.997699396339511	6.589662756810485
ENSG00000167081	9.082630257825219	8.855760753501984	8.257845094249616	8.101494404143457	9.78143924597532	9.276780828142668	8.391703468430135	8.710000040445143
ENSG00000167085	12.362472983339623	12.243642060149908	12.233717910774175	12.191805783121904	11.390402993457391	11.781547506902198	12.04119627063892	11.946287537498584
ENSG00000167088	11.033399160310262	10.739550821972184	10.361332541802943	10.271077067482112	11.804423161551371	11.336376899975159	10.230475902702082	10.001281104490449
ENSG00000167094	4.450913751280794	3.8921684169776043	4.259966737579496	3.410984076010733	3.6587204974948206	3.0628130186283755	4.066391366910298	4.886638601830886
ENSG00000167100	4.450913751280794	4.297199893432928	5.282276962926563	5.108214325260156	3.80494216551769	3.811839559062721	5.290266237071844	5.978126906300755
ENSG00000167103	4.619463066917379	5.074306353760944	5.823891227716547	5.869553928839676	4.054403292691687	4.061963091744883	5.9343259327316495	5.794672738299872
ENSG00000167106	10.34643829024997	10.176148226925983	10.189181585875655	10.051352904428983	8.835370561320067	9.584099447843546	10.23157069184407	10.600714924063366
ENSG00000167107	8.316571405670832	8.439014307749696	9.57762055075358	9.422923009449343	7.427034429548692	8.02707901596021	9.644021478408183	9.878631968107886
ENSG00000167110	10.781410875691808	10.674797754037641	11.160279304915754	11.010274597400917	9.973044435464553	10.380303718320603	11.007495153899912	11.235205903654665
ENSG00000167112	10.634332567232821	10.548257763906888	10.738301659562753	10.710464570271023	9.512344016796895	9.876143256765937	10.708125517698829	10.824235313574864
ENSG00000167113	8.9114044111345	8.818226995859789	9.206021449714218	8.92561649558783	7.665646710267918	7.963570708545871	9.020104486186696	9.3820296267014065
ENSG00000167114	10.163862811267153	10.060980323788364	10.248877058572248	10.184101081174079	8.384800304321999	9.130260925456408	10.292639051755867	10.435391368495383
ENSG00000167117	3.948779412147916	3.983898420842019	3.264054679724886	3.6566503194292928	2.7355721155082593	3.665197413784903	3.683099505731386	3.688171444508304
ENSG00000167118	10.539498031773235	10.287031170171488	10.421864268716112	10.448124513484807	9.299329502929455	9.758436775667288	10.4286841120183	10.673468331027818
ENSG00000167123	9.996367049805736	9.993939766600944	10.812243245685963	10.720299050498761	7.791900006563767	8.59584634494574	10.844606800706051	11.09038181582048
ENSG00000167130	9.754926143837872	9.492757394520577	9.680305288830887	9.582402085850266	8.791717995608739	9.314029537149281	9.57151485902923	9.520997854353752
ENSG00000167131	5.991625441795971	4.225567971255837	4.259966737579496	3.5402858155090633	3.492211908856936	3.0628130186283755	4.222286650229794	4.5920018451823985
ENSG00000167136	8.147894398850777	8.002478530142803	8.354193848335035	8.182545583113905	6.831413484709877	7.5094421863019685	8.547532995426312	8.375103924289233
ENSG00000167173	10.51716479808949	10.321488182733205	10.221468168161568	10.09503614387917	8.969645535784226	9.634802888268185	9.974713053222505	9.875345826253291
ENSG00000167178	2.61034376157401	3.1155831807986503	2.610881488007148	2.88790240015834	2.7355721155082593	2.7388786571413646	2.9038003422545713	2.680113950725503
ENSG00000167182	9.039884651811299	8.637735529178906	8.72535350949017	8.588251233785076	8.244650308624953	8.428252011054205	8.616208525602207	8.456531961503202
ENSG00000167186	8.83845030501842	8.555897274008741	8.664021645346075	8.681047847880341	8.56061441881939	8.449010077813409	8.646076971836797	8.739219184884648
ENSG00000167191	10.493600752376828	10.528728721077774	10.287005511064043	10.388645439809787	9.835203241507505	10.004377758565047	10.612197130535504	10.452030897418432
ENSG00000167193	11.532405203564283	11.472567623757191	11.597547333545617	11.662781052483787	11.859275460467712	11.471849433565598	11.578909349608352	11.525112531758767
ENSG00000167195	1.9219144989347916	2.905424097567999	1.9219144989347916	2.6112269923567433	3.492211908856936	3.498181199534863	3.2860753439494483	2.680113950725503
ENSG00000167196	10.064294678995644	10.025951152424332	9.816179402315461	9.875657197701017	11.20771099838628	11.371456195373646	10.015962277936014	9.790661029294917
ENSG00000167202	13.190403888156302	13.056050742947203	13.711731339785256	13.61047642410198	12.255555685011823	12.51737372121257	13.724442045389267	13.986989564304848
ENSG00000167207	6.6404412055331745	7.195560233635465	6.799281748014676	7.214724360382546	6.306994547820081	6.8890098157075546	6.880306723287871	6.205139464927521
ENSG00000167216	6.230649370340389	6.488338995682756	6.550535523960346	6.706249617841508	5.625416698778547	5.482033083013034	6.483789976351356	6.68296579341146
ENSG00000167220	9.561982779459507	9.532521585037456	9.674097235795838	9.853830033261284	9.06939987729094	9.101051071000471	9.937626391929015	9.806275764780628
ENSG00000167232	11.219401095939544	11.316183954928471	11.475240596231115	11.715548459051494	13.069293645970905	13.110901921858565	11.950359895189317	11.5219637647808
ENSG00000167244	4.9050475571603265	4.949887391802801	5.248923921324393	5.215966455386476	4.444255138126982	4.534935750370226	5.700176439602519	5.73762376037421
ENSG00000167257	9.339190777902173	9.492757394520577	9.35898112067223	9.452271357299821	9.652047701964072	9.399154754825306	9.173816719739857	9.008855353905608
ENSG00000167258	12.548459341080868	12.419023532412442	12.45849781354436	12.458840634389023	13.245089511527224	12.720152575182869	12.326109154283298	12.243810301328772
ENSG00000167264	7.867298520706624	7.890068078739483	7.640276374481712	7.826800722561575	6.994467962696164	7.448876890464728	7.576038183202737	7.005369533587145
ENSG00000167272	8.990854984604523	8.791657879420242	8.843477047863797	8.847690601157211	7.427034429548692	7.720557281460082	8.595946993816883	8.80633083155367
ENSG00000167280	9.222989653081044	9.225771336134152	9.513003437732932	9.305212144711799	7.915399139143648	8.558128240819245	9.586995148011363	9.744578551020648
ENSG00000167281	3.4091957371070576	3.983898420842019	4.034783394315001	3.7627410016284024	3.2972847990202836	3.665197413784903	3.2860753439494483	3.549227241847885
ENSG00000167283	9.977615654317038	9.728896393665153	9.953225372248866	9.92359335729172	10.807471935842196	10.813442948679194	10.237032210163278	10.07331681245391
ENSG00000167291	12.63077309978122	12.56822071010089	12.980977717348626	13.002428285818345	11.243498508748914	11.932421665435372	12.97552274398194	13.021222434001265
ENSG00000167302	8.704971988387483	8.740096068904581	8.939775138039963	8.681047847880341	7.384904916396121	8.273925257094303	9.132214595249875	9.204860076273572
ENSG00000167306	12.00478925297687	12.149720679281746	12.365006067031942	12.471437546814554	11.588929284186007	11.721504120315643	12.4591728541493	12.098131267837402
ENSG00000167315	10.247639675903436	10.198792444628424	10.245740941121559	10.148684003344844	10.126272473887871	9.930658525193799	9.889885771952176	9.749971503111531
ENSG00000167323	10.262174808323438	10.149660248668466	10.510765780283634	10.42240361888154	9.55094089456466	9.705510886710243	10.702609389288265	10.94357058287876
ENSG00000167325	12.10293287007662	11.890706258546443	11.111151258962643	11.141622027947493	12.746072939612958	11.956177283959788	11.129384015904604	10.857923771144158
ENSG00000167333	7.87812639505308	7.68715791603137	8.198518199629317	8.186917599812405	7.62097977097037	7.737533908305705	8.185679780023019	8.438829961426395
ENSG00000167363	7.872722621487572	8.082603726427488	8.553371544727003	8.524047209709027	6.7996759145070245	7.7708989975126554	8.319395659567807	8.411862815551686
ENSG00000167371	5.1778996519212726	5.034046268784924	5.03034228564389	5.250130888086959	3.492211908856936	4.821988628413853	5.070357998107489	4.300148967591205
ENSG00000167377	7.839867671263189	7.867626148094648	7.917620797783869	8.068701926579731	9.085922717285328	9.01318443299964	8.153689704441527	7.899843671720774
ENSG00000167378	11.295060563659824	11.306833545469305	11.817325260613892	11.858385566037743	10.365656484924049	10.571080703755301	11.735665846766501	11.60664045897571
ENSG00000167380	7.783388971531176	7.986946504703926	8.418744977693544	8.51015858112988	9.025533262522929	8.783236631131198	8.554549568438832	8.429896817830642
ENSG00000167384	8.116235456995827	8.204000298491444	8.232717505916742	8.11072833801472	9.920583607791158	9.646082035310355	8.149061212474148	7.420725203827038
ENSG00000167393	8.61075504954173	8.61096872838391	8.381124496272905	8.359512377623709	6.93728897379302	7.874293148557582	8.399518393221282	8.672623588913165
ENSG00000167394	9.175511471982627	9.130046716137992	9.267103643563095	9.179231957788677	7.717482089726714	8.58181738379354	9.236236750119387	9.167731948209699
ENSG00000167395	10.238217732294215	10.178428709967324	10.342862121290981	10.243013634436242	8.611719310575586	9.543661357588489	10.424860595308852	10.459730817077517
ENSG00000167397	10.379193326733626	10.306970443421122	10.466550784911519	10.491177888478727	9.175108116827642	9.813496724472905	10.516636105705615	10.370350770695195
ENSG00000167419	3.2630581307408306	3.2882573111128117	3.8595591836576544	3.094670463616217	3.058304564007137	3.811839559062721	3.2860753439494483	2.680113950725503
ENSG00000167447	10.490076816422683	10.291251874605193	10.514245126534634	10.553440736630384	10.476326210283833	9.99382205568639	10.39194493989845	10.291184244784949
ENSG00000167460	13.260207501712388	13.205535947957447	13.169991668549509	13.230354888741362	13.710004789070283	13.030342761979899	12.879964169141566	12.600665642290735
ENSG00000167461	10.883654073591376	10.753384104576869	10.624595187322084	10.529545669477159	9.97836410914543	10.253305262620389	10.40267652271454	10.409498748065694
ENSG00000167468	11.60587874145187	11.378506099138246	11.614260975924859	11.601885043056553	9.99420643796067	10.73849742112509	11.704859525797726	11.596697889417857
ENSG00000167470	11.55997799507205	11.510622714240817	11.743650701031829	11.670995795092708	10.039019517140991	10.843148226494703	11.535688119239238	11.563903001142377
ENSG00000167476	3.093218311550727	2.905424097567999	3.4102845566262454	2.88790240015834	2.7355721155082593	2.7388786571413646	3.7904428332938234	4.030129659118656
ENSG00000167483	7.302427782495314	7.291441705495652	7.280285975604106	7.223267237568221	6.113734461867803	6.547375890533858	7.12635611095555	7.3371564988678575
ENSG00000167487	8.026626707501523	7.821666450421871	7.93330408249484	7.892524590024138	6.436581196742532	7.06080929855813	8.063102948935263	8.01782277509034
ENSG00000167491	11.773241429451708	11.61869227353458	11.51225069450438	11.476264323162397	10.430486423072256	11.086933771532571	11.542320603399476	11.385409124670682
ENSG00000167508	9.070882973324549	9.137098882652145	9.281468079938389	9.421068761207085	6.62955509455181	7.703378372308335	9.306495295514685	9.37506608846483
ENSG00000167513	9.948381635188227	9.954564251495999	8.908384677698029	8.907188622638293	8.647781225728991	9.372239956697483	8.936635267521261	8.59083153064606
ENSG00000167515	9.710191536788496	9.62069315186636	9.61212610502642	9.5988986204883755	8.536772543084432	9.074580720001093	9.484188956865689	9.5460148447187
ENSG00000167522	11.97453126291711	11.961935228576007	11.853484959263406	12.019928418937091	11.52916873447207	11.9054552000456	11.77561854338927	11.454200656461914
ENSG00000167523	7.712557955238373	7.634957774045599	7.652962715676333	7.5221910505425775	6.394671031515337	6.977469966988952	7.682386375668369	7.749966007531153
ENSG00000167524	8.5375285239503	8.81529892335131	8.381124496272905	8.474840412323537	8.892844771905034	9.33090213907636	8.264822583812592	8.104592301989962
ENSG00000167525	5.951039482168811	6.101896626941169	6.2327244861545426	5.825180474745072	4.444255138126982	4.821988628413853	5.9557635409686664	6.050082588838627
ENSG00000167526	12.859307056815847	12.819384586142707	12.975466493580472	12.941968175353521	11.568499262780438	12.282081021800703	12.733290561937636	12.560308415966272
ENSG00000167528	8.990854984604523	8.782691632838658	9.101181393789437	9.10955975304794	9.49017069835258	8.58181738379354	9.084537769383005	9.167731948209699
ENSG00000167535	9.792604839406968	9.820814519422983	10.063014931751706	9.957249395282586	8.313623451774452	9.325299836766954	10.089055229614443	9.758915196570875
ENSG00000167536	8.998316515279825	9.024983454602225	8.494691540215085	8.520587569853744	7.734354517134057	8.279730908268474	8.479115894854731	8.346906598199277
ENSG00000167543	10.091292701000446	9.99005022630638	10.015929892279587	9.887791389315646	8.546356635807266	9.436011290025194	10.017232502778311	10.232036480313168
ENSG00000167548	12.882676221656904	12.85403572026172	12.962153019099683	12.843824112518478	11.805421180647677	12.41757632087484	12.75819394965511	13.001199167399548
ENSG00000167549	4.8162217963387874	4.365193919385863	4.817973295732452	4.190060889752304	4.263532157810807	4.755616286924762	4.9460194085449265	5.483451761533909
ENSG00000167550	5.406431845855325	5.454723868572573	4.906827899387486	5.552922575927005	3.80494216551769	5.16512430869395	5.64836204449358	5.584151265008767
ENSG00000167552	13.132389877571226	12.987963832089507	13.25094724683501	13.183272354783544	12.252265714244595	12.409656782052425	12.890052615073097	12.821206524693102
ENSG00000167553	13.531458935689102	13.24591671099235	12.844253522288339	12.818340279938848	12.306494997453697	12.575455635386579	12.690738806751433	12.54125440811697
ENSG00000167554	6.213612371121527	6.022620240273951	7.304615733773703	7.596391203246531	7.517551159603501	7.2142835348733465	7.295132243747088	7.248441761563685
ENSG00000167555	8.26388497228158	8.077724234934449	9.48667807147491	9.448635299904664	9.124822079368988	8.534043536487875	9.325077396337834	9.676352855950364
ENSG00000167562	7.566227217593428	7.465957438454781	7.768221760603407	8.059194037531828	9.018664566354532	8.4846329963046	7.720327857041645	7.749966007531153
ENSG00000167565	7.910130552022474	7.6935520194807765	8.245336022723421	8.03514639361547	6.62955509455181	7.262011645590376	8.387780069698886	8.273902879866691
ENSG00000167566	11.313122045688932	11.095625747283554	11.369238053848328	11.125771694664941	9.871870887079359	10.658330629984572	11.447984243545196	11.880609419701262
ENSG00000167578	8.292493510049203	8.34468378895687	8.603236994437824	8.449592839440204	7.536916755541157	8.0945111267404	8.387780069698886	8.890130960058082
ENSG00000167588	4.389755296636466	3.8921684169776043	4.67304054657736	4.3923715490499875	2.7355721155082593	4.534935750370226	4.9460194085449265	7.268633523407368
ENSG00000167595	8.686614499006039	8.523969852340382	8.522603250526874	8.478411400468048	7.4373771632464	7.694711543141166	8.418872437161227	8.554306311766856
ENSG00000167600	4.033350322739282	4.7142135388365345	2.8874266771220665	4.035703981635944	3.058304564007137	3.0628130186283755	3.683099505731386	2.680113950725503
ENSG00000167601	9.904051113025435	9.907225232488102	9.507776655822294	9.68640436721762	9.744450149951936	9.827435001923241	9.408762828211266	9.223071839019426
ENSG00000167604	5.844235759623359	6.443450441167615	6.704878888713253	6.565409782766479	5.661342744691812	6.447589642956374	6.834877414370187	6.507002295465202
ENSG00000167608	2.61034376157401	2.905424097567999	3.094102428390186	2.88790240015834	1.9219144989347916	3.498181199534863	2.6227782436991225	1.9219144989347916
ENSG00000167613	6.344562446122656	6.681069474755397	6.033137324441384	6.072870164529178	5.388453572537517	6.778429825564755	5.75017571826142	5.708221444582462
ENSG00000167614	8.348062471732993	8.360840223024846	7.238800627657943	6.9828140145215505	6.306994547820081	6.977469966988952	6.26122216028926	5.794672738299872
ENSG00000167615	10.653361594510635	10.866608350492935	11.20886333017687	10.98036768934336	9.045945271990982	10.122138439792566	11.120546817353476	11.328272605432609
ENSG00000167617	6.665687170655957	6.517504416550126	6.7762551975605065	6.669185735197607	5.625416698778547	5.706767432340681	6.913462026966281	6.7986446185406235
ENSG00000167619	5.280389074809839	4.992598056314274	4.114208467880133	4.512132074555972	2.7355721155082593	4.755616286924762	4.293850824838042	4.300148967591205
ENSG00000167625	8.846740925338526	9.103889747851964	9.101181393789437	9.21391689491587	7.691797346646868	8.558128240819245	9.277105481167546	8.886870780114183
ENSG00000167632	9.889412231642876	10.017059329720809	10.002366841706275	10.057333911148683	8.652226227473594	9.477011337926344	9.8815406539771	9.87040253566708
ENSG00000167635	12.212839853974447	12.115913598512961	11.92286678282979	12.096276330203521	13.902431308814943	13.654223277086935	11.989391246411534	11.495453294798203
ENSG00000167637	8.288441155575244	8.25243566218043	8.407561505508774	8.588251233785076	9.86039199940872	9.650569117457213	8.906789726526965	8.388998524013761
ENSG00000167641	3.2630581307408306	3.436718378096449	2.610881488007148	2.6112269923567433	2.7355721155082593	2.7388786571413646	2.6227782436991225	2.9825080922123615
ENSG00000167642	3.093218311550727	3.8921684169776043	3.094102428390186	3.094670463616217	3.058304564007137	3.811839559062721	3.5653018898352866	2.9825080922123615
ENSG00000167645	9.743131893657596	9.82954715565094	9.841329458268143	9.890474072080396	8.0959424537173	8.999178532997728	9.759337789710182	9.58676926522361
ENSG00000167646	4.861341830710139	4.905832549238409	5.107032227098123	5.070385059849104	3.058304564007137	4.061963091744883	5.450561762678748	5.216346448343594
ENSG00000167654	5.2128951231128084	5.454723868572573	5.214765295164933	5.108214325260156	4.812822996068936	5.059799381657831	4.36178261242261	4.776178290866284
ENSG00000167657	10.046411099508505	9.889238843182369	10.420010596902236	10.223996736492323	8.700238010966615	9.569956254741628	10.341119014785168	10.435391368495383
