gene	SRR12038086	SRR12038085	SRR12038084	SRR12038083	SRR12038082	SRR12038081
FLAM	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.7407126788511715	3.2241467368482084
FRAM	3.2241467368482084	3.849730899615464	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.6713602061493966
HARLEQUIN	5.1188387927131505	6.149798727921409	6.220046366502393	5.010374154921147	5.154267084683291	5.097703892761992
HERV-K14CI	3.8959991907440372	4.20221164716942	4.094977749089704	3.7130338397680114	3.7407126788511715	3.9927271037993166
HERV-K14I	4.742943205130019	5.3776715571552085	5.515141463468696	4.297633187676024	4.4582660306665245	4.456333461499348
HERV1_I	3.8959991907440372	3.2241467368482084	4.283029877079539	3.2241467368482084	3.7407126788511715	3.2241467368482084
HERV1_LTRb	3.2241467368482084	3.6682201563021417	3.664491275322308	3.2241467368482084	3.2241467368482084	3.2241467368482084
HERV17	5.920789323356457	7.076222770928549	7.481838742741884	6.443323328991687	7.374089556868987	7.282730101763024
HERV19I	3.701344318980596	3.849730899615464	4.094977749089704	3.2241467368482084	3.950881889211195	3.6713602061493966
HERV3	3.2241467368482084	3.6682201563021417	3.981097507064892	3.912307852293307	3.7407126788511715	3.6713602061493966
HERV35I	3.2241467368482084	4.20221164716942	3.664491275322308	3.912307852293307	3.7407126788511715	3.6713602061493966
HERV4_I	4.27282407143759	5.203362984699618	5.599087546378002	4.1885492656042205	4.109685180488068	4.108259498012066
HERV49I	3.8959991907440372	3.2241467368482084	3.981097507064892	3.2241467368482084	3.2241467368482084	3.6713602061493966
HERV9	5.1188387927131505	5.3776715571552085	5.571688290539477	6.809489273604933	6.628422652416672	6.7961570916336385
HERVE	3.2241467368482084	3.6682201563021417	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
HERVE_a	5.071783367490611	5.044323342851359	5.225410464275852	4.777276801777466	4.356140779693353	4.456333461499348
HERVH	4.677790205549738	5.240169988837496	5.329330519576163	5.894170855520749	5.557893101851965	5.138241825878567
HERVI	3.701344318980596	3.6682201563021417	3.664491275322308	3.7130338397680114	3.2241467368482084	3.2241467368482084
HERVIP10F	4.1660791228082825	4.909908783591874	4.507572931868338	3.7130338397680114	4.2415899900524145	3.9927271037993166
HERVIP10FH	4.742943205130019	5.344642478415806	5.72828242151894	4.395009643748917	4.71492055255425	4.456333461499348
HERVK	7.47669018868097	9.168383890959358	9.27093571331071	7.053888448481905	6.76423859662787	6.831223204021722
HERVK11I	4.742943205130019	5.7454914031250075	6.112504630849519	5.159775919079936	4.356140779693353	4.967434982236158
HERVK13I	3.2241467368482084	3.849730899615464	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
HERVK22I	4.971906657268961	5.086026404592837	5.456077148702553	4.840019777765935	4.4582660306665245	4.592193903902099
HERVK3I	3.2241467368482084	4.102189544780173	3.981097507064892	3.912307852293307	3.2241467368482084	3.6713602061493966
HERVK9I	6.086602786563406	7.431002163587963	7.378822787500604	5.997942469483449	5.632951912587849	5.734863180217869
HERVKC4	3.701344318980596	3.2241467368482084	3.664491275322308	3.2241467368482084	3.2241467368482084	3.2241467368482084
HERVL	6.293676368893903	6.6295660146213145	6.945587291820402	6.289893247911531	6.663614549446034	6.272388774019943
HERVL66I	3.701344318980596	4.448102740814242	3.844517402514175	3.2241467368482084	3.2241467368482084	3.2241467368482084
HERVL74	3.2241467368482084	3.849730899615464	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
HERVS71	3.701344318980596	4.20221164716942	4.094977749089704	3.2241467368482084	3.7407126788511715	3.6713602061493966
HUERS-P1	4.454803246667941	4.9563966789878515	4.438318127683005	3.912307852293307	3.7407126788511715	3.9927271037993166
L1	7.127319085163423	7.460624195615811	7.764506318289684	6.930488533299714	7.35280398567153	7.074740024099121
L1HS	5.816229436365107	6.256338766784239	6.074729178218378	6.248765044671253	6.332197859567145	6.418779201201042
L1M1_5	5.330908096027533	5.5600898908845835	5.515141463468696	6.184713340614304	6.39663041232976	6.165547234361017
L1M1B_5	3.2241467368482084	3.987411750906023	3.844517402514175	3.912307852293307	3.2241467368482084	3.6713602061493966
