gene	SRR14575429	SRR14575428	SRR14575427	SRR14575426	SRR14575425	SRR14575424
LTR7A	6.984351381536371	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269
LTR7B	7.331827259691379	7.34917595124834	7.388388788813087	7.279657616346247	7.540331894933964	7.291120479261762
LTR7C	7.228689817282247	7.090817243087186	7.187003345772368	7.042825449468228	7.082192848388501	7.0811133171377465
LTR7Y	7.082390877805826	7.046738720071724	7.162119920948634	7.042825449468228	7.039689080609484	6.850198869359269
LTR8	7.474767892870644	7.329782360531799	7.470468424892602	7.498445614929141	7.430741992772506	7.310565191841575
LTR8A	6.984351381536371	7.046738720071724	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269
LTR8B	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269	7.038806704284679
LTR9	6.850198869359269	7.046738720071724	6.97774673354791	6.986456978463581	6.984236802882152	6.850198869359269
LTR9A1	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269	7.039689080609484	6.850198869359269
LTR9B	6.850198869359269	6.98922722063518	6.850198869359269	7.086029908595956	6.984236802882152	6.850198869359269
LTR9D	7.082390877805826	6.850198869359269	6.850198869359269	7.042825449468228	6.850198869359269	6.850198869359269
MER11A	7.293546169740145	7.385780916991968	7.231853232857734	7.234600161719126	7.039689080609484	7.17641451419696
MER11B	7.039850944842822	7.090817243087186	6.850198869359269	6.850198869359269	7.039689080609484	6.983612199831123
MER11C	6.984351381536371	6.98922722063518	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269
MER11D	7.293546169740145	7.367815872754028	7.470468424892602	7.375218502748958	7.366748702744854	7.24930760791411
MER34D	6.850198869359269	6.850198869359269	6.97774673354791	6.850198869359269	6.850198869359269	6.850198869359269
MER39B	6.984351381536371	6.98922722063518	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269
MER41A	7.149742753544907	7.190092548198117	7.070974718540387	7.1544304999500055	7.1179865730885385	6.850198869359269
MER41B	6.850198869359269	7.046738720071724	6.97774673354791	6.986456978463581	6.984236802882152	6.850198869359269
MER41E	6.850198869359269	6.850198869359269	6.97774673354791	6.850198869359269	6.850198869359269	6.850198869359269
MER48	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269	6.983612199831123
MER49	6.850198869359269	6.850198869359269	6.850198869359269	6.986456978463581	6.850198869359269	6.850198869359269
MER4A1	7.293546169740145	7.127934100780834	7.105046210524396	7.122412404496946	7.1179865730885385	7.116741366756975
MER4A1_LTR	6.984351381536371	7.160596989525743	7.030520140675573	6.850198869359269	6.984236802882152	7.038806704284679
MER4B	6.850198869359269	6.850198869359269	6.97774673354791	6.850198869359269	6.850198869359269	6.850198869359269
MER4D	7.082390877805826	6.850198869359269	7.030520140675573	6.850198869359269	6.850198869359269	6.850198869359269
MER4D1	7.039850944842822	6.98922722063518	7.105046210524396	6.986456978463581	6.984236802882152	6.983612199831123
MER4E	6.984351381536371	7.266004667392895	7.231853232857734	7.300454322693146	7.272705010250504	7.17641451419696
MER4E1	7.25150635322141	7.242374009303097	7.444436631945632	7.279657616346247	7.228368158851556	7.24930760791411
MER50B	6.850198869359269	6.98922722063518	6.97774673354791	6.986456978463581	6.850198869359269	6.850198869359269
MER50I	6.850198869359269	6.850198869359269	6.97774673354791	7.122412404496946	6.850198869359269	6.983612199831123
MER51A	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269	6.983612199831123
MER51B	6.850198869359269	6.98922722063518	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269
MER51C	7.118214992634967	7.160596989525743	6.850198869359269	7.234600161719126	7.251165544790281	7.291120479261762
MER51D	6.850198869359269	6.850198869359269	6.97774673354791	6.986456978463581	6.850198869359269	6.850198869359269
MER51E	6.850198869359269	6.850198869359269	6.850198869359269	6.986456978463581	7.039689080609484	7.0811133171377465
MER52C	6.850198869359269	6.850198869359269	7.070974718540387	6.850198869359269	6.850198869359269	6.850198869359269
MER57A1	6.850198869359269	7.090817243087186	6.97774673354791	6.850198869359269	6.850198869359269	7.0811133171377465
MER57B1	7.082390877805826	6.850198869359269	6.97774673354791	6.986456978463581	6.850198869359269	6.983612199831123
MER66C	7.039850944842822	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269	6.983612199831123
MER83BI	6.850198869359269	7.046738720071724	6.850198869359269	6.850198869359269	7.039689080609484	6.850198869359269
MER9	6.984351381536371	6.850198869359269	6.97774673354791	6.850198869359269	6.850198869359269	6.850198869359269
MER9a1	6.850198869359269	6.850198869359269	7.135034613739019	6.850198869359269	6.850198869359269	6.983612199831123
MER9a2	7.204370902769767	7.2883296673046205	6.97774673354791	7.042825449468228	7.1179865730885385	7.0811133171377465
MER9a3	7.415933137923878	7.467473954633005	7.402960922040385	7.300454322693146	7.68647661852949	7.310565191841575
MER9B	6.984351381536371	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269	7.038806704284679
MLT1B	7.039850944842822	6.850198869359269	6.850198869359269	6.850198869359269	6.850198869359269	7.0811133171377465
MLT1D	6.850198869359269	6.850198869359269	6.850198869359269	7.042825449468228	6.850198869359269	6.850198869359269
