gene	SRR14867940	SRR14867939	SRR14867938	SRR14867937	SRR14867936	SRR14867935
ENSG00000183023	8.037881625343882	8.004301752896291	8.09752472499427	7.996349253579929	8.104011719192954	8.080197002328022
ENSG00000183032	7.955282511193262	7.974791612407407	7.9824360341706	7.808361626560294	7.956873534281419	8.06255602117147
ENSG00000183036	7.62331040853586	7.668528700833278	7.696219467801533	7.572345620816187	7.736315664243088	7.644852350004331
ENSG00000183044	7.88608727926192	7.89787960226138	7.89826573207284	7.9125959631053	7.967393006372074	7.89477422614875
ENSG00000183048	9.760686133452582	9.955872974450086	9.970129601929424	10.067622032621491	10.0112417701946	10.146155658645796
ENSG00000183049	9.03316322181548	8.956232713483152	8.995632342280786	8.882413036365916	8.915054083327101	8.843584409722252
ENSG00000183054	10.01220026906453	9.099092047647515	9.233199709948916	9.558059056310237	9.785437941151404	9.588190039536071
ENSG00000183060	8.675560033188395	8.778384155963815	8.756087143705779	8.80761736258158	8.591203291326687	8.833177702843457
ENSG00000183066	7.659322435914353	7.734765063805298	7.696219467801533	7.7074549144521205	7.789495318186158	7.826135221179532
ENSG00000183077	9.457130462112394	9.49177906071474	9.492248585986788	9.444043025223426	9.401903594107628	9.521622253709367
ENSG00000183087	9.217941323141154	9.345873186802477	9.289509226093735	9.26018669832021	9.29114481224726	9.370524589424392
ENSG00000183091	8.004097681355733	7.885711021820656	7.89826573207284	7.9852388343564025	7.849014113148273	7.794627827692641
ENSG00000183092	9.648004574650203	9.741706055182394	9.616669318419559	9.5204622013609	9.494067855494581	9.521622253709367
ENSG00000183098	9.288385234136454	9.125149929047218	9.224066028598461	8.910941385003762	8.921302040865616	8.69950019966661
ENSG00000183111	8.415377720334066	8.426680095715502	8.498261122647172	8.43031444913837	8.328174568748722	8.329497110720943
ENSG00000183128	7.942269749303157	7.832940774015267	7.771317452920433	7.841159348829774	7.820520080930058	7.840886556299234
ENSG00000183137	9.146222648519077	9.067037600281651	9.098531387579845	9.07139088318514	9.005287400134815	8.939345503738782
ENSG00000183150	7.740489971553599	7.803426854591087	7.696219467801533	7.681683615436403	7.820520080930058	7.759731396750817
ENSG00000183153	7.576341968600358	7.608348432523825	7.579630277513461	7.652410861343471	7.609179904085143	7.61148717405923
ENSG00000183155	9.542730374640147	9.523915226280506	9.568792586071513	9.54564816774018	9.537768531066254	9.637305870644791
ENSG00000183161	8.977549009936789	8.941209062712552	9.014043429635358	8.871519679566992	9.02534362583882	8.857304758957731
ENSG00000183171	7.576341968600358	7.608348432523825	7.66500891589832	7.7074549144521205	7.669703081071264	7.61148717405923
ENSG00000183172	8.90011586419646	8.85634662762584	8.984440705297736	9.049806063978314	8.952024328313442	8.92341992755342
ENSG00000183186	8.0268563138409	8.023074369772063	7.928079235787737	7.9738762218028345	7.956873534281419	7.9310320886653765
ENSG00000183196	8.91904833894295	8.853072989697875	8.87419681182997	8.77215928103377	8.80641950080434	8.749790942132002
ENSG00000183206	7.928880135798947	7.75347819318818	7.89826573207284	7.8855123609321325	7.875502172981295	7.7406181670649445
ENSG00000183207	11.094595338577722	11.252340941402737	11.289534511064677	11.285856641747934	11.268724364200084	11.46510433184544
ENSG00000183208	8.255554772359844	8.190164548528454	8.285848816546967	8.285741322641957	8.304471787208406	8.305070954114786
ENSG00000183246	7.46285034212918	7.46285034212918	7.913427097977527	7.730737263143863	7.835045891090918	7.7406181670649445
ENSG00000183248	7.576341968600358	7.692757178740072	7.627957085403028	7.7521322884719845	7.716084018191458	7.794627827692641
ENSG00000183250	8.409056750582256	8.49062473143463	8.48606602165676	8.45862715387932	8.351173335542883	8.370483129245605
ENSG00000183251	9.066599694781702	8.836553449338004	8.882447751892574	9.043564261238263	8.918182481963411	8.958160213277012
ENSG00000183255	11.627228578528433	11.550482988602905	11.532884406384552	11.537491543490104	11.504405262007582	11.57681501217983
ENSG00000183258	10.627226891727775	10.662916388009666	10.678101432504018	10.717253385433757	10.750332775203523	10.829841189969482
ENSG00000183281	7.928880135798947	7.964552315247486	7.928079235787737	7.9852388343564025	7.956873534281419	7.881969349765368
ENSG00000183283	11.825285826533293	11.852260455952452	11.844534648525732	11.979708471893899	12.041782158966983	12.030949380320312
ENSG00000183287	7.62331040853586	7.46285034212918	7.627957085403028	7.572345620816187	7.669703081071264	7.61148717405923
ENSG00000183291	11.085134405646427	11.172192306571953	11.110628583850238	11.256629171792088	11.22206361269503	11.264425484481212
ENSG00000183305	7.46285034212918	7.608348432523825	7.579630277513461	7.9503233888600615	7.755134804503491	7.953670527910492
ENSG00000183308	7.716364477192836	7.714647529838474	7.696219467801533	7.808361626560294	7.669703081071264	7.672961806742494
ENSG00000183309	10.049411597904765	10.064546103681986	9.985492097403016	10.049236712909432	10.021664848348143	9.761570738764897
ENSG00000183317	7.762658627103971	7.803426854591087	7.792526292623672	7.681683615436403	7.694069340684061	7.672961806742494
ENSG00000183323	9.039928490439424	9.143053976929961	9.064073968248497	9.179314574349915	9.22342861381604	9.185890610552455
ENSG00000183336	9.076445237107022	9.083174914055972	9.014043429635358	9.074441911194587	9.133722134983875	9.363911043820874
ENSG00000183337	11.759828087989039	11.745871295883438	11.822538615754016	11.779334419506277	11.808752565295055	11.675892327239605
ENSG00000183340	9.425637172721844	9.429001854647527	9.441977054322141	9.405199738612305	9.42863609412143	9.31660664949138
ENSG00000183346	7.762658627103971	7.714647529838474	7.579630277513461	7.730737263143863	7.609179904085143	7.46285034212918
ENSG00000183354	9.167587948958008	9.058884112799046	9.227118237791718	9.107487108197116	9.019649103176867	8.97052992891257
ENSG00000183386	8.911514381117154	9.008714027506125	8.886549882636078	8.875162949519373	8.90561523811857	8.916985016276605
ENSG00000183389	7.659322435914353	7.608348432523825	7.46285034212918	7.617662930115644	7.46285034212918	7.644852350004331
ENSG00000183401	8.239918750016741	8.411216790126447	8.374758673264397	8.257579568739194	8.214980407109126	8.247016143525423
ENSG00000183421	8.109550234200931	8.100423791363667	8.245475065442958	7.96224417740049	8.112045419858083	8.015852738530205
ENSG00000183423	7.716364477192836	7.608348432523825	7.46285034212918	7.46285034212918	7.669703081071264	7.672961806742494
ENSG00000183426	10.067643428223194	10.115800242274974	10.025629364497798	10.01024124131651	9.90377244505388	10.118988549565007
ENSG00000183431	11.655433416945316	11.697801549128553	11.68042940104041	11.770101318900414	11.786243031683746	11.84901976417299
ENSG00000183439	8.17360967879991	8.084115084918768	8.166396782724066	8.12326272338116	8.044472718015166	7.985726863951329
ENSG00000183444	8.396268353111408	8.373969918644809	8.409055070105627	8.278801358717494	8.286195829411785	8.370483129245605
ENSG00000183458	8.81265573111516	8.853072989697875	8.965537972263153	8.96587852845616	8.927514878988971	8.67946891352282
ENSG00000183474	9.939558887203798	10.303619743739798	10.220386616144774	10.339509866591923	10.126555892599335	10.160750757223095
ENSG00000183475	9.895740063487409	9.75115363564184	9.680023467035781	9.71130730338371	9.692560147131168	9.499970215857834
ENSG00000183479	7.802627201436975	7.6410106824543735	7.579630277513461	7.730737263143863	7.716084018191458	7.840886556299234
ENSG00000183484	7.716364477192836	7.668528700833278	7.579630277513461	7.7074549144521205	7.566343134089958	7.61148717405923
ENSG00000183486	8.015599816379586	8.041208740794586	7.913427097977527	7.9125959631053	7.820520080930058	7.826135221179532
ENSG00000183495	11.199444179914213	11.213926530747509	11.24531287957027	11.195686585868227	11.22591912757042	11.078843393611246
ENSG00000183496	8.255554772359844	8.176049897437599	8.202677792847437	8.213153625244853	8.23511799118415	8.161365709110349
ENSG00000183506	8.911514381117154	8.91982918665979	8.89876460585332	8.945593467208335	8.921302040865616	9.064917016180841
ENSG00000183508	7.762658627103971	7.75347819318818	7.723694078503634	7.730737263143863	7.862483241562115	7.7406181670649445
ENSG00000183513	9.580228354108371	9.601795249462091	9.647636900715355	9.662824954489738	9.515153786546444	9.665563424036185
ENSG00000183520	10.163797608238971	10.078156427217975	9.988882502217036	10.136118666065936	10.153928906542143	10.201282454055542
ENSG00000183527	10.568511564353841	10.585633215323462	10.613806002136462	10.697738337255304	10.623322711270658	10.759117860384837
ENSG00000183530	10.684559104147564	10.551040414357448	10.652104853269469	10.45351706777427	10.49111129942769	10.25880507443046
ENSG00000183569	7.62331040853586	7.608348432523825	7.723694078503634	7.46285034212918	7.566343134089958	7.69771033964318
ENSG00000183570	9.786954535343309	9.794375081149182	9.792404274885456	9.526805034961084	9.54149933655786	9.593739743561846
ENSG00000183576	10.846374531311845	10.847591095800313	10.755286395246952	10.908915542788858	11.011448694513394	11.011851136839413
ENSG00000183578	7.955282511193262	7.9097072465245715	7.928079235787737	7.938092102499017	7.987774924611656	8.053526398689185
ENSG00000183579	8.998724209810698	8.9011684811679	9.167763061470101	9.083547315775183	8.955050469484311	9.081784127040493
ENSG00000183580	8.190802858624007	8.210796578543043	8.175654401813341	8.189827516778857	8.035432016289962	8.176417064811993
ENSG00000183597	9.54496651240288	9.746438260100332	9.69486832016038	9.743857993881196	9.576414658000788	9.728672427651343
ENSG00000183598	7.689658485864218	7.46285034212918	7.46285034212918	7.572345620816187	7.566343134089958	7.644852350004331
ENSG00000183604	8.853292696141152	8.72791694592982	8.653871802433239	8.55359131442927	8.942896400751279	8.663147630153308
ENSG00000183605	9.783233508716556	9.749583705764449	9.832925493959655	9.79295606315755	9.837012350921581	9.914893013960544
ENSG00000183607	7.62331040853586	7.734765063805298	7.696219467801533	7.730737263143863	7.642028373659227	7.644852350004331
ENSG00000183615	8.239918750016741	8.108413996619488	8.076327874237625	8.048610247009071	8.01688483508901	7.985726863951329
ENSG00000183617	8.930253819387254	8.956232713483152	8.950183431878438	9.162467617159523	9.086194050429064	9.3120060054063991
ENSG00000183621	8.666043182419134	8.580806909578067	8.617311442492033	8.671149856057319	8.608235514865251	8.621112246024904
ENSG00000183624	10.919605014867905	10.831177234625933	10.761127275290354	10.901974381188134	10.950035959953208	11.032802157307058
ENSG00000183625	7.783276902378852	7.608348432523825	7.579630277513461	7.652410861343471	7.642028373659227	7.644852350004331
ENSG00000183628	8.370076268672403	8.509394090515077	8.461155373496759	8.44175252480103	8.491485495098393	8.535739335603765
ENSG00000183629	7.716364477192836	7.692757178740072	7.723694078503634	7.572345620816187	7.566343134089958	7.46285034212918
ENSG00000183638	7.659322435914353	7.75347819318818	7.579630277513461	7.681683615436403	7.669703081071264	7.69771033964318
ENSG00000183647	8.89245051684085	8.792362951727084	8.840548881999387	8.77215928103377	8.749461948271797	8.874213308983505
ENSG00000183648	10.146808650440894	10.170973050274362	10.286008989133789	10.31037073425508	10.269167540285078	10.51063409712842
ENSG00000183655	8.278392721553443	8.461698972273405	8.374758673264397	8.491421182431841	8.560634145867377	8.414903085408714
ENSG00000183665	9.0958902516363	9.075134226195964	9.02856139964666	9.092582211467306	9.213785635856775	9.255414592297695
