gene	SRR14872400	SRR14872399	SRR14872398	SRR14872397
HERVH	7.771549312686385	7.771817115519135	7.717712564026834	7.8592857183106455
HERVI	6.948175115831196	6.811263492406528	7.082579131786437	7.14112963984417
HERVIP10F	7.1726876719386725	7.193898824930481	7.169786230125939	7.236506032658745
HERVIP10FH	7.807119219695419	7.832008312798325	7.790693104062404	7.801655574459051
HERVK	8.51244532832087	8.528416464950034	8.24585909169406	8.436424295975284
HERVK11DI	7.220776314398394	7.114094415796821	7.003253759893752	7.04476754513851
HERVK11I	7.958959892436703	7.984597881836031	7.816508242132591	7.8432012622301555
HERVK13I	6.811263492406528	6.811263492406528	6.947071161517852	6.946175156305643
HERVK22I	7.588618200399347	7.581498971774608	7.457400886431716	7.518311799708354
HERVK3I	7.302711046173764	7.279214840261484	7.260041312616735	7.04476754513851
HERVK9I	8.86674517771544	8.78237514720457	8.530446563800842	8.594603945552304
HERVKC4	7.321075402315344	7.046007156903485	6.947071161517852	7.04476754513851
HERVL	8.839904974566604	8.71810814486194	8.690628967015977	8.759350229099832
HERVL66I	7.1460016100080255	7.193898824930481	7.143312436298361	7.214828909964826
HERVL74	6.811263492406528	6.94689241544532	6.811263492406528	6.811263492406528
HERVS71	7.197498895302704	7.279214840261484	7.114492349831332	7.080792999301126
HUERS-P1	7.898075108641865	7.726029861218844	7.698399226279286	7.642546085516884
L1	8.023112789848785	7.933990639055152	7.824944921657695	7.867220719853468
L1HS	7.419271146022869	7.383148582712935	7.535259184617388	7.505813714591668
L1M1_5	7.921373666866967	7.856583627062355	7.717712564026834	8.078612310249719
L1M1B_5	7.1460016100080255	7.003001253533608	7.003253759893752	7.04476754513851
L1M2_5	7.004813249138361	6.94689241544532	7.003253759893752	7.080792999301126
L1M2A_5	7.004813249138361	6.811263492406528	6.811263492406528	6.811263492406528
L1M2A1_5	6.811263492406528	6.94689241544532	6.811263492406528	6.811263492406528
L1M2C_5	6.811263492406528	7.003001253533608	6.947071161517852	7.001988007170271
L1M4B	6.948175115831196	6.811263492406528	6.811263492406528	6.811263492406528
L1MA1	7.70539431742424	7.69726615564452	7.570982816058152	7.6829412771921115
L1MA10	6.948175115831196	6.94689241544532	7.003253759893752	6.946175156305643
L1MA2	7.8578764900116225	7.687441814262008	7.615939325836525	7.793101926453536
L1MA3	7.664982777314191	7.570004616456223	7.593815016929834	7.4930688016966736
L1MA4	7.372432044162011	7.333883249337048	7.260041312616735	7.276759640352251
L1MA4A	7.084779691577318	7.2169620431346075	7.082579131786437	7.167431098707999
L1MA5	7.220776314398394	7.082222818422405	7.169786230125939	7.112497569253946
L1MA5A	7.220776314398394	6.94689241544532	6.947071161517852	7.080792999301126
L1MA6	7.242768334876369	7.238752131604209	7.143312436298361	7.313697728262736
L1MA7	7.004813249138361	7.114094415796821	7.082579131786437	7.112497569253946
L1MA8	6.948175115831196	6.94689241544532	6.811263492406528	6.946175156305643
L1MA9	7.1460016100080255	6.811263492406528	7.082579131786437	7.167431098707999
L1MB2	7.048223927531615	6.811263492406528	7.003253759893752	6.946175156305643
L1MB3	7.220776314398394	7.193898824930481	7.082579131786437	7.14112963984417
L1MB3_5	7.004813249138361	7.046007156903485	6.947071161517852	7.112497569253946
L1MB4	7.048223927531615	7.082222818422405	6.811263492406528	7.04476754513851
L1MB5	6.811263492406528	6.94689241544532	6.811263492406528	6.811263492406528
L1MB7	6.948175115831196	6.811263492406528	6.947071161517852	6.946175156305643
L1MB8	7.084779691577318	6.811263492406528	6.811263492406528	6.811263492406528
L1MC1	7.048223927531615	7.114094415796821	7.082579131786437	7.214828909964826
L1MC2	6.948175115831196	7.003001253533608	7.082579131786437	6.811263492406528
L1MC3	6.811263492406528	6.94689241544532	6.811263492406528	7.001988007170271
L1MC4B	6.811263492406528	6.811263492406528	6.811263492406528	6.946175156305643
L1MCA_5	7.1726876719386725	7.046007156903485	6.947071161517852	6.946175156305643
L1MD2	7.048223927531615	6.811263492406528	7.046316072490354	6.946175156305643
L1MDA_5	6.811263492406528	6.811263492406528	6.811263492406528	6.946175156305643
L1ME_ORF2	6.948175115831196	6.811263492406528	7.003253759893752	6.811263492406528
L1ME4A	7.004813249138361	6.811263492406528	7.003253759893752	6.946175156305643
L1P_MA2	8.200015427035888	8.019187974907576	8.0274757022676	8.046412033571887
L1P4a_5end	7.004813249138361	7.046007156903485	7.046316072490354	7.001988007170271
L1P4e_5end	6.948175115831196	6.811263492406528	6.811263492406528	6.946175156305643
L1PA10	7.913672373175329	7.657201182371618	7.755006333278771	7.9134278471970845
L1PA11	7.600027580876546	7.534325064801094	7.615939325836525	7.518311799708354
L1PA12	7.476337667854064	7.456563752056175	7.522918322899586	7.48006289008196
L1PA12_5	7.321075402315344	7.238752131604209	7.317003387504287	7.410509560439819
L1PA13	7.905906658236504	7.933990639055152	7.736572431422041	8.03984642381552
L1PA13_5	7.1726876719386725	7.082222818422405	7.217493604702289	7.112497569253946
L1PA14	7.771549312686385	7.657201182371618	7.688563066733177	7.599848630139801
L1PA14_5	6.811263492406528	7.003001253533608	7.082579131786437	7.080792999301126
L1PA15	7.263662559324455	7.193898824930481	7.279826645764635	7.395542883191582
L1PA16	7.95156118416947	7.806725768297351	7.745841019112843	7.673040143830976
L1PA16_5	7.116949929900398	7.238752131604209	7.351532263919032	7.276759640352251
L1PA2	7.004813249138361	7.046007156903485	7.082579131786437	6.946175156305643
L1PA3	7.048223927531615	6.811263492406528	6.947071161517852	7.04476754513851
L1PA4	7.388490433421814	7.259454920751343	7.114492349831332	7.295594074374501
L1PA5	7.242768334876369	7.279214840261484	7.239311839517633	7.331147033435003
L1PA6	7.4484845206239605	7.333883249337048	7.317003387504287	7.530575978712908
L1PA7	7.588618200399347	7.69726615564452	7.559280943292319	7.702374907260926
L1PA7_5	7.600027580876546	7.456563752056175	7.3679594186985975	7.395542883191582
L1PA8	7.8578764900116225	7.753805720809466	7.678601776555239	7.826819301700663
L1PB1	8.251112370822774	8.302778364944768	8.32519768931971	8.316021422558194
L1PB2	7.462569981722678	7.398609361937925	7.443423663716456	7.19188551540588
L1PB2c	10.553320753368087	10.337126335513473	10.214294039103558	10.566551832878623
L1PB3	7.116949929900398	7.2169620431346075	7.217493604702289	7.112497569253946
L1PB4	7.1726876719386725	7.003001253533608	7.082579131786437	7.167431098707999
L1PBA_5	8.267627121854428	8.158657089127033	8.0607088496303	8.1578885121539
L1PBA1_5	7.1726876719386725	7.082222818422405	7.046316072490354	7.214828909964826
L1PREC1	9.083367339795956	8.981828085490555	8.947944603313246	9.167812369859002
L1PREC2	8.696477248665328	8.578670860297839	8.648623560824044	8.870122838215115
LOR1b_LTR	7.004813249138361	6.94689241544532	6.811263492406528	6.946175156305643
LOR1I	7.1460016100080255	7.082222818422405	7.194400530829282	7.112497569253946
LTR1	6.948175115831196	6.811263492406528	6.811263492406528	6.811263492406528
LTR10A	6.811263492406528	7.046007156903485	6.947071161517852	6.811263492406528
LTR10B	6.811263492406528	6.811263492406528	6.811263492406528	6.946175156305643
LTR10C	7.338775442267343	7.082222818422405	7.279826645764635	7.348005891572308
LTR10D	7.084779691577318	7.142876997907405	7.260041312616735	7.080792999301126
LTR10E	7.220776314398394	7.298146793819525	7.194400530829282	7.14112963984417
LTR10F	7.1460016100080255	7.2169620431346075	7.046316072490354	7.001988007170271
LTR10G	6.948175115831196	6.94689241544532	6.811263492406528	7.04476754513851
